Район;Улица;Номер;Корпус;Литер;Кол-во комнат;Площадь;Этаж;Цена;Метро;Откуда взято
Невский;Дыбенко ул.;8;2;;Студия Н;40,8;2;4673000;;
Невский;Общественный пер.;5;;;Студия Н;40,8;;5950000;Елизаровская;https://www.emls.ru/fullinfo/4/706820941.html
﻿Невский;Общественный пер.;5;;;Студия Н;40,8;;6140000;Елизаровская;https://www.emls.ru/fullinfo/4/333740.html
Невский;Общественный пер.;5;;;Студия Н;40,8;18;6543000;Елизаровская;
Невский;Общественный пер.;5;;;Студия Н;40,9;;5870000;Елизаровская;https://www.emls.ru/fullinfo/4/706822668.html
Невский;Дыбенко ул.;8;2;;Студия Н;40,93;;5240000;;https://www.emls.ru/fullinfo/4/706822357.html
Невский;Дыбенко ул.;8;2;;Студия Н;40,93;;5665000;;https://www.emls.ru/fullinfo/4/706820840.html
Невский;Общественный пер.;5;;;Студия Н;41,1;15;6204000;Елизаровская;
Невский;Общественный пер.;5;;;Студия Н;41,2;5;6200000;Елизаровская;
Невский;Дыбенко ул.;8;1;;Студия Н;41,29;2;5431000;;
Невский;Дыбенко ул.;8;1;;Студия Н;41,51;2;5460000;;
Невский;Дыбенко ул.;8;1;;Студия Н;42;;5340000;;https://www.emls.ru/fullinfo/4/706821195.html
﻿Невский;Общественный пер.;5;;;Студия Н;42,5;18;6408000;Елизаровская;
Невский;Дыбенко ул.;8;1;;Студия Н;42,56;19;5659000;;
Невский;Дыбенко ул.;8;2;;Студия Н;42,57;2;4791000;;
Невский;Дыбенко ул.;8;1;;Студия Н;42,66;18;5651000;;
Невский;Дальневосточный пр.;12;;;Студия Н;42,7;3;7783000;;
Невский;Дыбенко ул.;8;1;;Студия Н;42,8;;5200000;;https://www.emls.ru/fullinfo/4/706823090.html
Невский;Общественный пер.;5;;;Студия Н;42,8;17;6453000;Елизаровская;
Невский;Общественный пер.;5;;;Студия Н;42,8;16;6453000;Елизаровская;
Невский;Общественный пер.;5;;;Студия Н;42,8;15;6468000;Елизаровская;
Невский;Дыбенко ул.;8;2;;Студия Н;42,96;19;5243000;;
﻿Невский;Дыбенко ул.;6;2;;Студия Н;43;;4990000;;https://www.emls.ru/fullinfo/4/328861.html
Невский;Дыбенко ул.;8;2;;Студия Н;43;;5700000;;https://www.emls.ru/fullinfo/4/706820803.html
Невский;Дальневосточный пр.;12;;;Студия Н;43;;7200000;;https://www.emls.ru/fullinfo/4/706823125.html
Невский;Дыбенко ул.;8;2;;Студия Н;43,04;19;5253000;;
Невский;Общественный пер.;5;;;Студия Н;43,1;18;6571000;Елизаровская;
Невский;Общественный пер.;5;;;Студия Н;43,2;;6100000;Елизаровская;https://www.emls.ru/fullinfo/4/706811712.html
Невский;Евдокима Огнева ул.;14;1;;Студия Н;43,3;15;4012000;;
Невский;Дыбенко ул.;6;2;;Студия Н;43,4;;4990000;;https://www.emls.ru/fullinfo/4/332815.html
Невский;Евдокима Огнева ул.;14;1;;Студия Н;43,5;15;4030000;;
Невский;Общественный пер.;5;;;Студия Н;43,6;19;6835000;Елизаровская;
﻿Невский;Общественный пер.;5;;;Студия Н;43,7;18;6716000;Елизаровская;
Невский;Рыбацкий пр.;18;2;;Студия Н;43,85;18;5919000;Рыбацкое;
Невский;Общественный пер.;5;;;Студия Н;43,9;17;6747000;Елизаровская;
Невский;Общественный пер.;5;;;Студия Н;43,9;16;6747000;Елизаровская;
Невский;Дыбенко ул.;8;1;;Студия Н;43,98;19;5766000;;
Невский;Общественный пер.;5;;;Студия Н;43,98;;6100000;Елизаровская;https://www.emls.ru/fullinfo/4/706821915.html
Невский;Дыбенко ул.;8;1;;Студия Н;44;;5440000;;https://www.emls.ru/fullinfo/4/706821174.html
Невский;Общественный пер.;5;;;Студия Н;44,1;17;6796000;Елизаровская;
Невский;Общественный пер.;5;;;Студия Н;44,2;17;7020000;Елизаровская;
Невский;Общественный пер.;5;;;Студия Н;44,3;;6050000;Елизаровская;https://www.emls.ru/fullinfo/4/332760.html
﻿Невский;Общественный пер.;5;;;Студия Н;44,3;;6350000;Елизаровская;https://www.emls.ru/fullinfo/4/324094.html
Невский;Общественный пер.;5;;;Студия Н;44,3;10;6432000;Елизаровская;
Невский;Общественный пер.;5;;;Студия Н;44,3;;6432000;Елизаровская;https://www.emls.ru/fullinfo/4/706820601.html
Невский;Общественный пер.;5;;;Студия Н;44,3;;6450000;Елизаровская;https://www.emls.ru/fullinfo/4/706823165.html
Невский;Общественный пер.;5;;;Студия Н;44,3;18;6511000;Елизаровская;
Невский;Дыбенко ул.;8;1;;Студия Н;45;;5940000;;https://www.emls.ru/fullinfo/4/706821178.html
Невский;Дыбенко ул.;8;2;;Студия Н;45,56;3;5696000;;
Невский;Общественный пер.;5;;;Студия Н;45,6;11;7094000;Елизаровская;
Невский;Дыбенко ул.;8;2;;Студия Н;45,67;20;6020000;;
Невский;Общественный пер.;5;;;Студия Н;45,7;;5900000;Елизаровская;https://www.emls.ru/fullinfo/4/706822667.html
﻿Невский;Дыбенко ул.;8;2;;Студия Н;45,84;14;5945000;;
Невский;Дыбенко ул.;8;2;;Студия Н;45,84;16;5984000;;
Невский;Общественный пер.;5;;;Студия Н;46;;5790000;Елизаровская;https://www.emls.ru/fullinfo/4/328108.html
Невский;Советский пр.;39;1;;Студия Н;46,9;;4290000;Рыбацкое;https://www.emls.ru/fullinfo/4/300878.html
Невский;Дыбенко ул.;8;2;;Студия Н;47,05;15;6518000;;
Невский;Дыбенко ул.;8;2;;Студия Н;47,65;17;5573000;;
Невский;Евдокима Огнева ул.;14;1;;Студия Н;47,85;13;4077000;;
Невский;Общественный пер.;5;;;Студия Н;48,5;18;6951000;Елизаровская;
Невский;Дыбенко ул.;8;1;;Студия Н;48,99;15;7723000;;
Невский;Дыбенко ул.;8;2;;Студия Н;49,86;14;6006000;;
﻿Невский;Евдокима Огнева ул.;14;1;;Студия Н;50,1;15;4535000;;
Невский;Дыбенко ул.;8;2;;Студия Н;50,23;3;5774000;;
Невский;Евдокима Огнева ул.;14;1;;Студия Н;50,45;13;4298000;;
Невский;Евдокима Огнева ул.;14;1;;Студия Н;50,85;15;4603000;;
Невский;Дыбенко ул.;8;2;;Студия Н;50,9;17;5920000;;
Невский;Евдокима Огнева ул.;14;1;;Студия Н;50,95;13;4341000;;
Невский;Дыбенко ул.;8;1;;Студия Н;51,18;17;6881000;;
Невский;Дыбенко ул.;8;1;;Студия Н;51,27;2;7430000;;
Невский;Евдокима Огнева ул.;14;1;;Студия Н;51,45;15;4657000;;
Невский;Общественный пер.;5;;;Студия Н;51,9;17;7278000;Елизаровская;
﻿Невский;Дыбенко ул.;8;1;;Студия Н;52;;6290000;;https://www.emls.ru/fullinfo/4/706821218.html
Невский;Октябрьская наб.;44А;;;Студия Н;52,2;12;6434000;;
Невский;Октябрьская наб.;44А;;;Студия Н;52,2;18;6769000;;
Невский;Дыбенко ул.;8;2;;Студия Н;52,26;19;5565000;;
Невский;Дыбенко ул.;8;2;;Студия Н;52,69;19;5558000;;
Невский;Евдокима Огнева ул.;14;1;;Студия Н;53,1;13;4524000;;
Невский;Евдокима Огнева ул.;14;1;;Студия Н;53,2;13;4532000;;
Невский;Евдокима Огнева ул.;14;1;;Студия Н;53,5;15;4843000;;
Невский;Дыбенко ул.;8;2;;Студия Н;53,89;15;7219000;;
Невский;Дыбенко ул.;8;2;;Студия Н;53,9;2;7994000;;
﻿Невский;Общественный пер.;5;;;Студия Н;54;19;7920000;Елизаровская;
Невский;Заводская ул.;15;;;Студия Н;54,02;2;4429000;Рыбацкое;
Невский;Октябрьская наб.;44А;;;Студия Н;54,5;15;7367000;;
Невский;Октябрьская наб.;44А;;;Студия Н;54,5;21;8238000;;
Невский;Дыбенко ул.;8;2;;Студия Н;55,04;18;6608000;;
Невский;Октябрьская наб.;98;3;;Студия Н;55,15;2;4490000;Ломоносовская;
Невский;Дальневосточный пр.;12;;;Студия Н;55,7;3;9854000;;
Невский;Октябрьская наб.;98;3;;Студия Н;55,9;3;4590000;Ломоносовская;
Невский;Общественный пер.;5;;;Студия Н;56,2;19;7964000;Елизаровская;
Невский;Октябрьская наб.;98;3;;Студия Н;56,4;7;5542000;Ломоносовская;
﻿Невский;Общественный пер.;5;;;Студия Н;56,4;8;7802000;Елизаровская;
Невский;Октябрьская наб.;98;3;;Студия Н;56,41;5;5395000;Ломоносовская;
Невский;Октябрьская наб.;98;3;;Студия Н;56,8;5;5666000;Ломоносовская;
Невский;Октябрьская наб.;44А;;;Студия Н;56,9;14;7529000;;
Невский;Октябрьская наб.;44А;;;Студия Н;56,9;12;7347000;;
Невский;Октябрьская наб.;44А;;;Студия Н;56,9;17;7711000;;
Невский;Октябрьская наб.;98;3;;Студия Н;56,92;3;5236000;Ломоносовская;
Невский;Общественный пер.;5;;;Студия Н;57,2;12;9053000;Елизаровская;
Невский;Общественный пер.;5;;;Студия Н;57,2;16;9231000;Елизаровская;
Невский;Октябрьская наб.;98;3;;Студия Н;57,32;4;5560000;Ломоносовская;
﻿Невский;Октябрьская наб.;98;3;;Студия Н;57,33;2;5561000;Ломоносовская;
Невский;Общественный пер.;5;;;Студия Н;57,4;;9060000;Елизаровская;https://www.emls.ru/fullinfo/4/331250.html
Невский;Дыбенко ул.;8;2;;Студия Н;57,57;19;6797000;;
Невский;Октябрьская наб.;98;3;;Студия Н;57,65;4;4990000;Ломоносовская;
Невский;Октябрьская наб.;98;3;;Студия Н;57,65;6;5513000;Ломоносовская;
Невский;Октябрьская наб.;98;3;;Студия Н;57,65;8;5665000;Ломоносовская;
Невский;Общественный пер.;5;;;Студия Н;57,7;5;8674000;Елизаровская;
Невский;Дыбенко ул.;8;2;;Студия Н;57,73;10;7956000;;
Невский;Дыбенко ул.;8;2;;Студия Н;57,73;13;8030000;;
Невский;Дыбенко ул.;8;2;;Студия Н;57,73;14;8054000;;
﻿Невский;Дыбенко ул.;8;2;;Студия Н;57,73;16;8103000;;
Невский;Общественный пер.;5;;;Студия Н;57,8;13;9229000;Елизаровская;
Невский;Дыбенко ул.;8;2;;Студия Н;58,14;2;6370000;;
Невский;Дыбенко ул.;8;1;;Студия Н;58,61;;8200000;;https://www.emls.ru/fullinfo/4/333913.html
Невский;Антокольский пер.;4;1;;Студия Н;59;22;6968000;Пролетарская;
Невский;Бабушкина ул.;82А;;;Студия Н;59;;7520000;Пролетарская;https://www.emls.ru/fullinfo/4/333861.html
Невский;Русановская ул.;19;2;;Студия Н;59,2;17;5380000;Ломоносовская;
Невский;Русановская ул.;19;2;;Студия Н;59,2;;5600000;Ломоносовская;https://www.emls.ru/fullinfo/4/332134.html
Невский;Октябрьская наб.;98;3;;Студия Н;59,65;2;5547000;Ломоносовская;
Невский;Общественный пер.;5;;;Студия Н;59,9;13;9555000;Елизаровская;
﻿Невский;Общественный пер.;5;;;Студия Н;60,2;18;8466000;Елизаровская;
Невский;Антокольский пер.;4;1;;Студия Н;60,4;12;6911000;Пролетарская;
Невский;Общественный пер.;5;;;Студия Н;60,4;11;9459000;Елизаровская;
Невский;Общественный пер.;5;;;Студия Н;60,4;17;8494000;Елизаровская;
Невский;Дыбенко ул.;8;2;;Студия Н;60,94;19;7165000;;
Невский;Дыбенко ул.;8;2;;Студия Н;61,38;19;7216000;;
Невский;Октябрьская наб.;98;3;;Студия Н;61,94;10;6360000;Ломоносовская;
Невский;Октябрьская наб.;44А;;;Студия Н;62,1;2;6730000;;
Петроградский;Петровский пр.;24;3;;Студия Н;36;6;8760000;Спортивная;
Петроградский;Петровский пр.;24;3;;Студия Н;36,9;1;9200000;Спортивная;
﻿Петроградский;Петровский пр.;24;3;;Студия Н;38,6;2;8100000;Спортивная;
Петроградский;Петровский пр.;24;3;;Студия Н;39;;8950000;Спортивная;https://www.emls.ru/fullinfo/4/706818814.html
Петроградский;Грота ул.;1;3;;Студия Н;61;;18910000;Петроградская;https://www.emls.ru/fullinfo/4/706822601.html
Петроградский;Ждановская ул.;45;;;Студия Н;61;;37140000;Чкаловская;https://www.emls.ru/fullinfo/4/706822483.html
Петроградский;Пионерская ул.;33;;;Студия Н;71,3;7;15853000;Чкаловская;
Петроградский;Вязовая ул.;8;;;Студия Н;72,3;6;50103000;Крестовский остров;
Петроградский;Вязовая ул.;8;;;Студия Н;73,2;1;37147000;Крестовский остров;
Петроградский;Пионерская ул.;33;;;Студия Н;73,8;7;16735000;Чкаловская;
Петроградский;Вязовая ул.;8;;;Студия Н;74,1;1;44309000;Крестовский остров;
Петроградский;Вязовая ул.;8;;;Студия Н;75,1;7;44115000;Крестовский остров;
﻿Петроградский;Петровский пр.;5;;;Студия Н;75,19;;12958000;Чкаловская;https://www.emls.ru/fullinfo/4/706823243.html
Петроградский;Петровский пр.;5;;;Студия Н;75,4;;12855000;Чкаловская;https://www.emls.ru/fullinfo/4/706823221.html
Петроградский;Петровский пр.;5;;;Студия Н;76;;12958000;Чкаловская;https://www.emls.ru/fullinfo/4/706823215.html
Петроградский;Грота ул.;1;3;;Студия Н;76;;18230000;Петроградская;https://www.emls.ru/fullinfo/4/706822612.html
Петроградский;Грота ул.;1;3;;Студия Н;76;;21821000;Петроградская;https://www.emls.ru/fullinfo/4/706822599.html
Петроградский;Петровский пр.;5;;;Студия Н;76,1;;12975000;Чкаловская;https://www.emls.ru/fullinfo/4/706823213.html
Петроградский;Петровский пр.;5;;;Студия Н;76,4;;10696000;Чкаловская;https://www.emls.ru/fullinfo/4/706823226.html
Петроградский;Петровский пр.;5;;;Студия Н;76,5;;13043000;Чкаловская;https://www.emls.ru/fullinfo/4/706823219.html
Петроградский;Вязовая ул.;8;;;Студия Н;76,5;5;58564000;Крестовский остров;
Петроградский;Петровский пр.;5;;;Студия Н;76,6;;13443000;Чкаловская;https://www.emls.ru/fullinfo/4/706823229.html
﻿Петроградский;Петровский пр.;5;;;Студия Н;76,6;;13826000;Чкаловская;https://www.emls.ru/fullinfo/4/706823222.html
Петроградский;Вязовая ул.;8;;;Студия Н;76,6;6;65194000;Крестовский остров;
Петроградский;Петровский пр.;5;;;Студия Н;76,7;;13077000;Чкаловская;https://www.emls.ru/fullinfo/4/706823211.html
Петроградский;Петровский пр.;5;;;Студия Н;76,7;;13844000;Чкаловская;https://www.emls.ru/fullinfo/4/706823227.html
Петроградский;Петровский пр.;5;;;Студия Н;76,8;;11520000;Чкаловская;https://www.emls.ru/fullinfo/4/706823239.html
Петроградский;Грота ул.;1;3;;Студия Н;77;;16359000;Петроградская;https://www.emls.ru/fullinfo/4/706822606.html
Петроградский;Пионерская ул.;33;;;Студия Н;77,8;2;14744000;Чкаловская;
Петроградский;Вязовая ул.;8;;;Студия Н;78,9;2;43863000;Крестовский остров;
Петроградский;Вязовая ул.;8;;;Студия Н;78,9;5;47775000;Крестовский остров;
Петроградский;Вязовая ул.;8;;;Студия Н;78,9;6;48782000;Крестовский остров;
﻿Петроградский;Крестовский пр.;12;;А;Студия Н;79,8;5;30324000;Крестовский остров;
Петроградский;Петровский пр.;24;3;;Студия Н;79,9;;17384000;Спортивная;https://www.emls.ru/fullinfo/4/706820561.html
Петроградский;Петровский пр.;24;3;;Студия Н;80;9;17734000;Спортивная;
Петроградский;Петровский пр.;24;3;;Студия Н;80;;17734000;Спортивная;https://www.emls.ru/fullinfo/4/706820608.html
Петроградский;Петровский пр.;24;3;;Студия Н;80,2;8;17493000;Спортивная;
Петроградский;Крестовский пр.;12;;А;Студия Н;80,9;3;26454000;Крестовский остров;
Петроградский;Вязовая ул.;8;;;Студия Н;81,2;4;55001000;Крестовский остров;
Петроградский;Вязовая ул.;8;;;Студия Н;82,1;1;47949000;Крестовский остров;
Петроградский;Пионерская ул.;33;;;Студия Н;82,4;6;17135000;Чкаловская;
Петроградский;Пионерская ул.;33;;;Студия Н;82,6;2;14461000;Чкаловская;
﻿Петроградский;Крестовский пр.;12;;А;Студия Н;97;2;31525000;Крестовский остров;
Петроградский;Вязовая ул.;8;;;Студия Н;97,2;5;66652000;Крестовский остров;
Петроградский;Петровский пр.;24;3;Н;Студия Н;97,8;;34000000;Чкаловская;https://www.emls.ru/fullinfo/4/706810162.html
Петроградский;Вязовая ул.;8;;;Студия Н;98,6;6;68336000;Крестовский остров;
Петроградский;Вязовая ул.;8;;;Студия Н;100,3;5;68565000;Крестовский остров;
Петроградский;Вязовая ул.;8;;;Студия Н;105,8;6;60501000;Крестовский остров;
Петроградский;Вязовая ул.;8;;;Студия Н;106;7;65996000;Крестовский остров;
Петроградский;Петровский пр.;5;;;Студия Н;106,2;;17576000;Чкаловская;https://www.emls.ru/fullinfo/4/706823206.html
Петроградский;Вязовая ул.;8;;;Студия Н;106,2;7;66268000;Крестовский остров;
Петроградский;Морской пр.;29;;;Студия Н;107;;43900000;Крестовский остров;https://www.emls.ru/fullinfo/4/706822464.html
﻿Петроградский;Вязовая ул.;8;;;Студия Н;107,3;1;47261000;Крестовский остров;
Петроградский;Рентгена ул.;19;;;Студия Н;107,5;8;21976000;Петроградская;
Петроградский;Ждановская ул.;45;;;Студия Н;108;;27750000;Чкаловская;https://www.emls.ru/fullinfo/4/706822448.html
Петроградский;Ждановская ул.;45;;;Студия Н;108;;29000000;Чкаловская;https://www.emls.ru/fullinfo/4/706822447.html
Петроградский;Морской пр.;29;;;Студия Н;108;;43185000;Крестовский остров;https://www.emls.ru/fullinfo/4/706822445.html
Петроградский;Морской пр.;29;;;Студия Н;108,1;5;43185000;Крестовский остров;
Петроградский;Ждановская ул.;45;;;Студия Н;108,6;5;27750000;Чкаловская;
Петроградский;Ждановская ул.;45;;;Студия Н;108,8;6;29000000;Чкаловская;
Петроградский;Ждановская ул.;45;;;Студия Н;109;;30410000;Чкаловская;https://www.emls.ru/fullinfo/4/706822446.html
Петроградский;Вязовая ул.;8;;;Студия Н;109,5;1;65638000;Крестовский остров;
﻿Петроградский;Пионерская ул.;33;;;Студия Н;109,6;7;22846000;Чкаловская;
Петроградский;Ждановская ул.;45;;;Студия Н;109,7;7;30410000;Чкаловская;
Петроградский;Морской пр.;29;;;Студия Н;110;;44920000;Крестовский остров;https://www.emls.ru/fullinfo/4/706822770.html
Петроградский;Морской пр.;29;;;Студия Н;110,1;6;44920000;Крестовский остров;
Петроградский;Пионерская ул.;33;;;Студия Н;110,2;6;20553000;Чкаловская;
Петроградский;Пионерская ул.;33;;;Студия Н;111,8;6;19226000;Чкаловская;
Петроградский;Пионерская ул.;33;;;Студия Н;119,8;6;22010000;Чкаловская;
Петроградский;Пионерская ул.;33;;;Студия Н;120;2;18397000;Чкаловская;
Петроградский;Морской пр.;29;;;Студия Н;120;;47940000;Крестовский остров;https://www.emls.ru/fullinfo/4/706822466.html
Петроградский;Грота ул.;1;3;;Студия Н;122;;30891000;Петроградская;https://www.emls.ru/fullinfo/4/706822584.html
﻿Петроградский;Ждановская ул.;45;;;Студия Н;122;;36590000;Чкаловская;https://www.emls.ru/fullinfo/4/706822482.html
Петроградский;Петровский пр.;5;;;Студия Н;123,1;;23450000;Чкаловская;https://www.emls.ru/fullinfo/4/706823204.html
Петроградский;Петровский пр.;5;;;Студия Н;124,6;;21244000;Чкаловская;https://www.emls.ru/fullinfo/4/706823240.html
Петроградский;Петровский пр.;24;3;Н;Студия Н;126,7;;46000000;Чкаловская;https://www.emls.ru/fullinfo/4/706810138.html
Петроградский;Петровский пр.;5;;;Студия Н;127,5;;22376000;Чкаловская;https://www.emls.ru/fullinfo/4/706823205.html
Петроградский;Петровский пр.;5;;;Студия Н;128;;22464000;Чкаловская;https://www.emls.ru/fullinfo/4/706823209.html
Петроградский;Морской пр.;29;;;Студия Н;133,4;7;56028000;Крестовский остров;
Петроградский;Аптекарский пр.;18;;;Студия Н;134,85;7;23995000;Петроградская;
Петроградский;Вязовая ул.;8;;;Студия Н;135;;52022000;Крестовский остров;https://www.emls.ru/fullinfo/4/706822955.html
Петроградский;Вязовая ул.;8;;;Студия Н;135;;59444000;Крестовский остров;https://www.emls.ru/fullinfo/4/706822956.html
﻿Петроградский;Грота ул.;1;3;;Студия Н;139;;35369000;Петроградская;https://www.emls.ru/fullinfo/4/706822581.html
Петроградский;Вязовая ул.;8;;;Студия Н;139;;53048000;Крестовский остров;https://www.emls.ru/fullinfo/4/706823067.html
Петроградский;Вязовая ул.;8;;;Студия Н;139;;54327000;Крестовский остров;https://www.emls.ru/fullinfo/4/706823068.html
Петроградский;Петровский пр.;5;;;Студия Н;152,4;;27508000;Чкаловская;https://www.emls.ru/fullinfo/4/706823218.html
Петроградский;Морской пр.;29;;;Студия Н;153;;52190000;Крестовский остров;https://www.emls.ru/fullinfo/4/706822487.html
Петроградский;Рентгена ул.;19;;;Студия Н;153,3;5;28582000;Петроградская;
Петроградский;Морской пр.;29;;;Студия Н;153,5;2;52190000;Крестовский остров;
Петроградский;Вязовая ул.;8;;;Студия Н;154;;64486000;Крестовский остров;https://www.emls.ru/fullinfo/4/706723642.html
Петроградский;Рентгена ул.;19;;;Студия Н;154,8;7;30030000;Петроградская;
Петроградский;Пионерская ул.;50;;;Студия Н;154,88;;29300000;Чкаловская;https://www.emls.ru/fullinfo/4/330288.html
﻿Петроградский;Грота ул.;1;3;;Студия Н;155;;44473000;Петроградская;https://www.emls.ru/fullinfo/4/706822595.html
Петроградский;Петровский пр.;5;;;Студия Н;155,1;;29546000;Чкаловская;https://www.emls.ru/fullinfo/4/706823220.html
Петроградский;Пионерская ул.;33;;;Студия Н;155,4;4;26461000;Чкаловская;
Петроградский;Пионерская ул.;33;;;Студия Н;155,6;2;25414000;Чкаловская;
Петроградский;Грота ул.;1;3;;Студия Н;157;;48763000;Петроградская;https://www.emls.ru/fullinfo/4/706822600.html
Петроградский;Морской пр.;29;;;Студия Н;159;;65239000;Крестовский остров;https://www.emls.ru/fullinfo/4/706822443.html
Петроградский;Морской пр.;29;;;Студия Н;159;;66598000;Крестовский остров;https://www.emls.ru/fullinfo/4/706822463.html
Петроградский;Морской пр.;29;;;Студия Н;159,9;6;65239000;Крестовский остров;
Петроградский;Ждановская ул.;45;;;Студия Н;160;9;45220000;Чкаловская;
Петроградский;Ждановская ул.;45;;;Студия Н;160;;45220000;Чкаловская;https://www.emls.ru/fullinfo/4/706822481.html
﻿Петроградский;Крестовский пр.;12;;А;Студия Н;164;4;56908000;Крестовский остров;
Петроградский;Крестовский пр.;12;;А;Студия Н;165,6;3;51336000;Крестовский остров;
Петроградский;Крестовский пр.;12;;А;Студия Н;166;4;58598000;Крестовский остров;
Петроградский;Крестовский пр.;12;;А;Студия Н;166,4;3;55744000;Крестовский остров;
Петроградский;Грота ул.;1;3;;Студия Н;167;;46760000;Петроградская;https://www.emls.ru/fullinfo/4/706822590.html
Петроградский;Ждановская ул.;45;;;Студия Н;172;;50500000;Чкаловская;https://www.emls.ru/fullinfo/4/706822479.html
Петроградский;Вязовая ул.;8;;;Студия Н;173,9;6;148599000;Крестовский остров;
Петроградский;Вязовая ул.;8;;;Студия Н;174;;59432000;Крестовский остров;https://www.emls.ru/fullinfo/4/706822966.html
Петроградский;Ждановская ул.;45;;;Студия Н;175;;54340000;Чкаловская;https://www.emls.ru/fullinfo/4/706822486.html
Петроградский;Крестовский пр.;12;;А;Студия Н;176,3;2;51127000;Крестовский остров;
﻿Петроградский;Морской пр.;29;;;Студия Н;179;;68371000;Крестовский остров;https://www.emls.ru/fullinfo/4/706822444.html
Петроградский;Морской пр.;29;;;Студия Н;179,4;6;74720000;Крестовский остров;
Петроградский;Ждановская ул.;45;;;Студия Н;179,7;9;52740000;Чкаловская;
Петроградский;Морской пр.;29;;;Студия Н;179,7;5;73317000;Крестовский остров;
Петроградский;Ждановская ул.;45;;;Студия Н;186;;40480000;Чкаловская;https://www.emls.ru/fullinfo/4/706822488.html
Петроградский;Вязовая ул.;8;;;Студия Н;191;;65638000;Крестовский остров;https://www.emls.ru/fullinfo/4/706822952.html
Петроградский;Вязовая ул.;8;;;Студия Н;195,1;8;230205000;Крестовский остров;
Петроградский;Вязовая ул.;8;;;Студия Н;195,6;8;229453000;Крестовский остров;
Петроградский;Грота ул.;1;3;;Студия Н;197;;61132000;Петроградская;https://www.emls.ru/fullinfo/4/706822602.html
Петроградский;Вязовая ул.;8;;;Студия Н;197,7;8;203779000;Крестовский остров;
﻿Петроградский;Ждановская ул.;45;;;Студия Н;218;;76800000;Чкаловская;https://www.emls.ru/fullinfo/4/706823454.html
Петроградский;Ждановская ул.;45;;;Студия Н;220;;55000000;Чкаловская;https://www.emls.ru/fullinfo/4/706822480.html
Петроградский;Ждановская ул.;45;;;Студия Н;229;12;67210000;Чкаловская;
Петроградский;Ждановская ул.;45;;;Студия Н;229;;67210000;Чкаловская;https://www.emls.ru/fullinfo/4/706822485.html
Петроградский;Ждановская ул.;45;;;Студия Н;232,4;10;73260000;Чкаловская;
Петроградский;Ждановская ул.;45;;;Студия Н;235;6;80470000;Чкаловская;
Петроградский;Ждановская ул.;45;;;Студия Н;235,5;5;76800000;Чкаловская;
Петроградский;Ждановская ул.;45;;;Студия Н;236,2;6;65000000;Чкаловская;
Приморский;Комендантский пр.;66;1;;Студия Н;31,7;;4100000;Кировский завод;https://www.emls.ru/fullinfo/4/332130.html
Приморский;Комендантский пр.;66;1;;Студия Н;55,5;;6390000;Кировский завод;https://www.emls.ru/fullinfo/4/331677.html
﻿Приморский;Каменки реки наб.;11;2;;Студия Н;20,3;;3160000;Озерки;https://www.emls.ru/fullinfo/4/706821951.html
Приморский;Каменки реки наб.;11;2;;Студия Н;20,5;5;2760000;Озерки;
Приморский;Парашютная ул.;26;1;;Студия Н;22,5;;2700000;;https://www.emls.ru/fullinfo/4/706822289.html
Приморский;Комендантский пр.;57;1;;Студия Н;22,77;14;2550000;;
Приморский;Комендантский пр.;57;1;;Студия Н;22,79;14;2552000;;
Приморский;Парашютная ул.;42;2;;Студия Н;22,8;;3000000;;https://www.emls.ru/fullinfo/4/706819276.html
Приморский;Парашютная ул.;42;2;;Студия Н;22,85;24;3070000;;
Приморский;Комендантский пр.;59;1;;Студия Н;22,9;16;2290000;;
Приморский;Парашютная ул.;42;2;;Студия Н;22,9;;3050000;;https://www.emls.ru/fullinfo/4/706821948.html
Приморский;Парашютная ул.;42;2;;Студия Н;22,9;;3130000;;https://www.emls.ru/fullinfo/4/706823356.html
﻿Приморский;Парашютная ул.;26;1;;Студия Н;23;;2780000;;https://www.emls.ru/fullinfo/4/706823167.html
Приморский;Юнтоловский пр.;42;2;;Студия Н;23,5;;2200000;;https://www.emls.ru/fullinfo/4/706823008.html
Приморский;Полевая Сабировская ул.;45;1;;Студия Н;23,77;20;2662000;Пионерская;
Приморский;Полевая Сабировская ул.;45;1;;Студия Н;23,83;21;2859000;Пионерская;
Приморский;Комендантский пр.;57;1;;Студия Н;24;;1959000;;https://www.emls.ru/fullinfo/4/706808737.html
Приморский;Комендантский пр.;57;1;;Студия Н;24,17;15;2417000;;
Приморский;Комендантский пр.;57;1;;Студия Н;24,33;14;2627000;;
Приморский;Комендантский пр.;55;1;;Студия Н;24,54;19;2822000;;
Приморский;Комендантский пр.;57;1;;Студия Н;24,59;18;2459000;;
Приморский;Комендантский пр.;57;1;;Студия Н;24,66;18;2466000;;
﻿Приморский;Комендантский пр.;55;1;;Студия Н;24,69;;2295000;;https://www.emls.ru/fullinfo/4/706822183.html
Приморский;Комендантский пр.;57;1;;Студия Н;24,69;15;2469000;;
Приморский;Комендантский пр.;59;1;;Студия Н;24,75;18;2376000;;
Приморский;Комендантский пр.;64;1;;Студия Н;24,76;;2950000;;https://www.emls.ru/fullinfo/4/332385.html
Приморский;Комендантский пр.;62;;;Студия Н;24,84;;2890000;;https://www.emls.ru/fullinfo/4/333513.html
Приморский;Комендантский пр.;64;1;;Студия Н;24,94;;3165000;;https://www.emls.ru/fullinfo/4/706821410.html
