Район;Улица;Номер;Корпус;Литер;Кол-во комнат;Площадь;Этаж;Этажей;Цена;Метро;Дата постройки;Дата реконструкции;Даты кап. ремонты;Общая пл. здания, м2;Жилая пл., м2;Пл. нежелых помещений м2;Мансарда м2;Кол-во проживающих;Центральное отопление;Центральное ГВС;Центральное ЭС;Центарльное ГС;Тип Квартир;Кол-во квартир;Дата ТЭП;Виды кап. ремонта;Общее кол-во лифтов;Расстояние пешком;Время пешком;Расстояние на машине;Время на машине;Откуда взято
Фрунзенский;Будапештская ул;14;1;;5 км. кв.;90,30;8;9;11650000;Международная;1970;;2005, 2006, 2006, 2007, 2007, 2009, 2010, 2010, 2011, 2013, 2017;27998,84;25472,14;140,6;0;1;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн.;116, 109, 142, 98 ;14.12.2009;Капитальный ремонт лифтов (с заменой крупных узлов), Капитальный ремонт лифтов (с заменой крупных узлов), Капитальный ремонт лифтов (с заменой крупных узлов), Капитальный ремонт лифтов (с заменой крупных узлов), Капитальный ремонт лифтов с частичной заменой оборудования: модернизация лифтов, Капитальный ремонт лифтов с частичной заменой оборудования: модернизация лифтов, Капитальный ремонт лифтов с частичной заменой оборудования: модернизация лифтов, Ремонт или восстановление ОДС, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления;10;852 м;10 мин;718 м;3 мин;https://www.bn.ru/detail/flats/2996878/
Фрунзенский;Белградская;26;8;;4 км. кв.;134,60;2;16;13800000;Международная;2006;;;11140,1;8515,1;0;0;0;True;True;True;False;1 комн., 2 комн., 3 комн., 4 комн.;64, 64, 16, 15;31.10.2013;;4;1900 м;22 мин;1900 м;8 мин;https://www.bn.ru/detail/flats/2913203/
Фрунзенский;Славы;52;;;4 км. кв.;120,00;16;15;18000000;Международная;2007;;;89858,8;83381,9;1310;0;0;True;True;True;False;1 комн., 2 комн., 3 комн. ;195, 72, 97 ;31.10.2013;;32;2400 м;28 мин;2500 м;7 мин;https://www.bn.ru/detail/flats/3093463/
Фрунзенский;Бухарестская;59;;;5 км. кв.;180,00;4;5;19730000;Международная;1995;;;5089,8;2711,3;1041,9;0;0;True;True;True;False;3 комн., 4 комн., 5 комн., 6 комн.;1, 3, 6, 6;31.10.2013;;1;3600 м;43 мин;3900 м;10 мин;https://www.bn.ru/detail/flats/2585173/
Фрунзенский;Славы;52;1;;5 км. кв.;160,40;7;15;21115000;Московская;2007;;;89858,8;83381,9;1310;0;0;True;True;True;False;1 комн., 2 комн., 3 комн. ;195, 72, 97 ;31.10.2013;;32;2400 м;28 мин;2500 м;7 мин;https://www.bn.ru/detail/flats/3208152/
Фрунзенский;Обводного кан. наб.;66;;;9 км. кв.;236,20;2;5;21200000;Обводный канал;1884;;2005, 2006, 2008, 2016, 2016, 2016;6919,8;5890,8;1029;0;6;False;True;True;True;1 комн., 2 комн., 3 комн., 4 комн.;2, 5, 5, 4;16.03.2010;Расходы на изготовление проектно-сметной документации, Ремонт или замена системы горячего водоснабжения, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт фасадов без утепления;0;;;;;https://www.bn.ru/detail/flats/1334419/
﻿Фрунзенский;Пражская;44;;;5 км. кв.;198,90;16;17;21960000;Купчино;1999;;;15611,5;11213,2;0;0;0;True;True;True;False;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;31, 31, 50, 4, 3;31.10.2013;;3;5900 м;1 час 11 мин;7500 м;16 мин;https://www.bn.ru/detail/flats/2785505/
Фрунзенский;Бухарестская;59;;;6 км. кв.;182,60;4;5;24000000;Бухарестская;1995;;;5089,8;2711,3;1041,9;0;0;True;True;True;False;3 комн., 4 комн., 5 комн., 6 комн.;1, 3, 6, 6;31.10.2013;;1;3600 м;43 мин;3900 м;10 мин;https://www.bn.ru/detail/flats/3095945/
Фрунзенский;Бухарестская;59;;;6 км. кв.;338,00;3;5;43940000;Бухарестская;1995;;;5089,8;2711,3;1041,9;0;0;True;True;True;False;3 комн., 4 комн., 5 комн., 6 комн.;1, 3, 6, 6;31.10.2013;;1;3600 м;43 мин;3900 м;10 мин;https://www.bn.ru/detail/flats/2830606/
Центральный;Кременчугская;13;;;4 км. кв.;112,10;9;10;13426000;Площадь Александра Невского;2015;;;26154,5;17792,5;2167,9;0;0;True;True;True;False;1 комн., 2 комн., 3 комн., 4 комн.;127, 93, 50, 17 ;01.01.1900;;11;1400 м;17 мин;1700 м;7 мин;https://www.bn.ru/detail/newbuild/3211029/
Центральный;Кирилловская;22;;;4 км. кв.;77,70;5;6;6350000;Площадь Восстания;1908;1959;;7614,4;6136,03;666,37;0;0;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн.;2, 4, 21, 4 ;21.10.2013;;2;2000 м;24 мин;2000 м;7 мин;https://www.bn.ru/detail/flats/2888252/
Центральный;Достоевского;21;;;4 км. кв.;58,00;5;5;6500000;Владимирская;1879;;2012,2016 ;2513;1799,04;327,96;0;1;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн.;1, 6, 10, 1 ;07.12.2008;Ремонт или замена системы отопления, Ремонт или замена системы электроснабжения;0;704 м;8 мин;1000 м;4 мин;https://www.bn.ru/detail/flats/3152446/
Центральный;Лиговский;210;;;4 км. кв.;88,60;3;4;7400000;Обводный канал;1902;;2006, 2007, 2007, 2014, 2014, 2015, 2015, 2015;769,28;447,4;220,78;0;4;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн.;3, 3, 1, 1;05.03.2009;Благоустройство придомовой территории, Расходы на изготовление проектно-сметной документации, Расходы на изготовление проектно-сметной документации, Ремонт и восстановление озеленения, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт фасадов без утепления;0;776 м;9 мин;1100 м;4 мин;https://www.bn.ru/detail/flats/3198903/
Центральный;Социалистическая;3;;;4 км. кв.;84,90;2;6;7500000;Владимирская;1881;;;5351,7;4365,74;304,26;0;3;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн.;2, 2, 6, 4;21.10.2013;;2;886 м;10 мин;807 м;4 мин;https://www.bn.ru/detail/flats/3160662/
Центральный;Джамбула пер;14;;;4 км. кв.;98,10;5;5;8300000;Звенигородская;1876;1976;2012;2172;1721,82;176,18;0;3;False;False;True;True;1 комн., 2 комн., 3 комн., 4 комн.;4, 8, 4, 4;07.12.2008;Ремонт или замена системы отопления;0;444 м;5 мин;975 м;3 мин;https://www.bn.ru/detail/flats/3211674/
Центральный;Восстания;22;;;4 км. кв.;85,90;3;2;8490000;Площадь Восстания;1917;;;199,2;176,7;0;77,4;0;False;False;True;False;2 комн., 3 комн.;3, 1;01.01.1900;;0;886 м;10 мин;905 м;2 мин;https://www.bn.ru/detail/flats/3165641/
﻿Центральный;Лиговский;83;;;6 км. кв.;142,10;1;4;8500000;Площадь Восстания;1850;1963;;1072,9;722,5;246,5;0;2;True;False;True;True;1 комн., 4 комн.;1, 4;21.10.2013;;0;972 м;11 мин;1800 м;7 мин;https://www.bn.ru/detail/flats/3154423/
Центральный;Моисеенко;8;;;4 км. кв.;90,50;3;0;8500000;Чернышевская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;1900 м;22 мин;2000 м;7 мин;https://www.bn.ru/detail/flats/3190042/
Центральный;Владимирский;15;;;4 км. кв.;95,00;2;2;8750000;Владимирская;1916;2003;2001, 2008, 2011;467,5;357,5;0;0;0;True;False;True;True;2 комн., 3 комн.;1, 3;19.10.2010;Благоустройство придомовой территории, Ремонт конструкций и замена покрытий крыш, Ремонт конструкций и замена покрытий крыш;0;408 м;4 мин;1000 м;4 мин;https://www.bn.ru/detail/flats/2924644/
Центральный;Суворовский пр.;59;;;4 км. кв.;96,29;2;6;8800000;Чернышевская;1912;;;4781,2;3625,73;572,47;0;0;True;True;True;True;2 комн., 3 комн., 4 комн. ;6, 14, 11 ;21.10.2013;;2;2000 м;24 мин;2300 м;8 мин;https://www.bn.ru/detail/flats/3193713/
Центральный;Социалистическая;3;;;5 км. кв.;115,00;6;6;8990000;Звенигородская;1881;;;5351,7;4365,74;304,26;0;3;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн.;2, 2, 6, 4;21.10.2013;;2;886 м;10 мин;807 м;4 мин;https://www.bn.ru/detail/flats/2830242/
Центральный;Транспортный пер;7;;;6 км. кв.;95,00;3;4;9000000;;1898;;;551,5;324,1;70,9;0;1;True;False;True;True;1 комн., 2 комн.;1, 4;21.10.2013;;0;382 м;4 мин;350 м;1 мин;https://www.bn.ru/detail/flats/3024601/
Центральный;Лиговский;125;;;4 км. кв.;97,90;4;6;9100000;;1884;;;4094;2502,5;1104,5;0;10;True;False;True;True;1 комн., 2 комн., 4 комн., 5 комн., 7 комн. ;1, 1, 1, 2, 1 ;21.10.2013;;2;452 м;5 мин;1200 м;2 мин;https://www.bn.ru/detail/flats/3136987/
Центральный;Невский пр.;136;;;4 км. кв.;70,00;4;5;9150000;Площадь Восстания;1880;;;3843,38;2439,5;1100,88;0;13;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 7 комн. ;1, 4, 1, 1, 3 ;21.10.2013;;0;566 м;6 мин;1000 м;5 мин;https://www.bn.ru/detail/flats/3159848/
Центральный;Чайковского ул.;65;;;4 км. кв.;113,00;3;0;9240000;Чернышевская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;504 м;6 мин;537 м;5 мин;https://www.bn.ru/detail/flats/2821970/
Центральный;Лиговский;65;;;4 км. кв.;88,10;4;7;9300000;Площадь Восстания;1913;;;15925,8;12313,2;2185,8;0;14;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн.;2, 8, 10, 18, 8, 6;21.10.2013;;7;645 м;7 мин;1400 м;6 мин;https://www.bn.ru/detail/flats/2924528/
﻿Центральный;Гончарная;11;;;4 км. кв.;97,30;2;5;9400000;Площадь Восстания;1917;;2008;3858,45;3018,45;470;0;5;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн.;1, 8, 1, 3;16.03.2010;Благоустройство придомовой территории;0;452 м;5 мин;1700 м;6 мин;https://www.bn.ru/detail/flats/3062394/
Центральный;Херсонская ул.;21;;;5 км. кв.;115,00;2;5;9450000;Площадь Александра Невского;1934;;;1531,6;1077,1;174,5;0;1;True;True;True;True;2 комн., 3 комн.;14, 3 ;21.10.2013;;0;839 м;10 мин;968 м;3 мин;https://www.bn.ru/detail/flats/2789727/
Центральный;Социалистическая;16;;;4 км. кв.;81,00;4;6;9500000;Владимирская;1912;1969;;8788,8;4512,68;665,32;0;2;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;11, 21, 12, 3, 1;21.10.2013;;1;803 м;9 мин;777 м;2 мин;https://www.bn.ru/detail/flats/2486162/
Центральный;Лиговский;119;;;4 км. кв.;108,30;2;2;9500000;;1889;;;403,1;355,1;0;0;0;True;False;True;True;3 комн., 4 комн.;1, 1;21.10.2013;;0;499 м;5 мин;915 м;4 мин;https://www.bn.ru/detail/flats/3155002/
Центральный;Новгородская;7;;;4 км. кв.;91,00;4;4;9600000;Площадь Александра Невского;1963;;1977, 1986, 2007, 2007, 2007;2450,76;2154,56;0;0;0;True;True;True;True;1 комн., 2 комн., 3 комн. ;8, 36, 4;07.12.2008;Ремонт или замена системы горячего водоснабжения, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт фасадов без утепления, Ремонт фасадов без утепления;0;1600 м;19 мин;1800 м;6 мин;https://www.bn.ru/detail/flats/3054874/
Центральный;Загородный осп д;21;23;;4 км. кв.;93,60;4;0;9990000;Звенигородская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;403 м;4 мин;406 м;1 мин;https://www.bn.ru/detail/flats/3161813/
Центральный;Кирилловская;13;;;4 км. кв.;104,00;3;6;10000000;Площадь Восстания;1907;;;3346,1;2827,58;14,52;0;0;True;True;True;True;2 комн., 3 комн., 4 комн. ;1, 19, 6;21.10.2013;;1;1900 м;22 мин;1900 м;8 мин;https://www.bn.ru/detail/flats/2923541/
Центральный;Марата;9;;;4 км. кв.;118,00;5;5;10200000;Площадь Восстания;1870;1962;;4451;3361;655;0;3;True;False;True;True;;;27.12.2012;;1;573 м;6 мин;1800 м;7 мин;https://www.bn.ru/detail/flats/3021978/
Центральный;Марата;43;;;4 км. кв.;132,20;4;4;10400000;Владимирская;1880;1983;;2791;2008,52;526,48;0;4;True;False;True;True;2 комн., 3 комн., 4 комн. ;7, 5, 1 ;21.10.2013;;0;588 м;7 мин;898 м;2 мин;https://www.bn.ru/detail/flats/3200249/
Центральный;Марата;70;;;5 км. кв.;105,00;2;0;10400000;Владимирская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;1100 м;13 мин;1100 м;5 мин;https://www.bn.ru/detail/flats/2837095/
﻿Центральный;Поварской пер;7;;;5 км. кв.;117,90;4;4;10400000;Достоевская;1841;1964;;1497;1231,5;128,5;0;2;True;False;True;True;2 комн., 3 комн., 5 комн. ;6, 3, 1 ;21.10.2013;;0;573 м;6 мин;2000 м;15 мин;https://www.bn.ru/detail/flats/2592884/
Центральный;Рылеева;21;;;5 км. кв.;109,30;6;7;10450000;Чернышевская;1910;;;10967,76;8225,76;1284;352,3;0;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 7 комн.;3, 8, 11, 13, 6, 2;21.10.2013;;3;760 м;9 мин;698 м;3 мин;https://www.bn.ru/detail/flats/3206258/
Центральный;9-я Советская;22;;;4 км. кв.;115,00;1;5;10500000;Площадь Восстания;1900;;;5141,13;4123,13;414;0;5;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;1, 7, 16, 8, 2;21.10.2013;;0;1700 м;19 мин;1600 м;5 мин;https://www.bn.ru/detail/flats/2924613/
Центральный;Коломенская;33;;;4 км. кв.;127,90;2;0;10600000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.bn.ru/detail/flats/1152533/
Центральный;Лиговский;107;;;4 км. кв.;128,00;4;6;10700000;;1917;1949;2005, 2006, 2007, 2009, 2009, 2009, 2010, 2011, 2012, 2012, 2013;15238,74;10972,74;4266;0;0;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн., 7 комн. ;5, 55, 19, 3, 2, 0, 0 ;22.12.2008;Капитальный ремонт лифтов (с заменой крупных узлов), Капитальный ремонт лифтов (с заменой крупных узлов), Капитальный ремонт лифтов с полной  заменой оборудования: реконструкция  лифтов, Капитальный ремонт лифтов с полной  заменой оборудования: реконструкция  лифтов, Расходы на изготовление проектно-сметной документации, Расходы на изготовление проектно-сметной документации, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы отопления, Ремонт или замена системы отопления, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш;13;172 м;2 мин;807 м;2 мин;https://www.bn.ru/detail/flats/2924612/
Центральный;Казанская;18;;;4 км. кв.;84,30;3;5;10700000;Невский проспект;1962;;2003,2004 ;4970,19;4530,39;0;0;0;True;True;True;True;1 комн., 2 комн., 3 комн. ;10, 74, 15;07.12.2008;Ремонт конструкций и замена покрытий крыш, Ремонт фасада (Герметизация стыков стеновых панелей);0;6600 м;1 час 18 мин;6900 м;18 мин;https://www.bn.ru/detail/flats/3208500/
Центральный;Шпалерная;34;;;4 км. кв.;122,80;1;6;10800000;Чернышевская;1901;;1992, 1996, 2002, 2003, 2006, 2008, 2008, 2008, 2008, 2009, 2009, 2009, 2009, 2009, 2009, 2010;20905,6;14844,7;4103,3;0;1;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн., 7 комн. ;2, 19, 34, 13, 21, 7, 14;05.03.2009;Капитальный ремонт лифтов (с заменой крупных узлов), Капитальный ремонт лифтов (с заменой крупных узлов), Капитальный ремонт лифтов с полной  заменой оборудования: реконструкция  лифтов, Капитальный ремонт лифтов с полной  заменой оборудования: реконструкция  лифтов, Капитальный ремонт лифтов с полной  заменой оборудования: реконструкция  лифтов, Ремонт или восстановление внутридомовых инженерных систем, Ремонт или замена системы горячего водоснабжения, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы отопления, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт конструкций и замена покрытий крыш, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления;8;958 м;11 мин;819 м;6 мин;https://www.bn.ru/detail/flats/2379355/
Центральный;Гороховая;26;;;4 км. кв.;100,10;3;5;10890000;Сенная площадь;1838;;2010, 2013, 2014;4596,43;3337,67;801,76;247;10;True;False;True;True;1 комн., 2 комн., 3 комн., 5 комн.;6, 7, 7, 2;07.12.2008;Расходы на изготовление проектно-сметной документации, Ремонт или замена системы отопления, Ремонт конструкций и замена покрытий крыш;0;507 м;6 мин;1100 м;4 мин;https://www.bn.ru/detail/flats/2980458/
Центральный;Гороховая;26;;;4 км. кв.;100,10;3;5;10890000;Сенная площадь;1838;;2010, 2013, 2014;4596,43;3337,67;801,76;247;10;True;False;True;True;1 комн., 2 комн., 3 комн., 5 комн.;6, 7, 7, 2;07.12.2008;Расходы на изготовление проектно-сметной документации, Ремонт или замена системы отопления, Ремонт конструкций и замена покрытий крыш;0;507 м;6 мин;1100 м;4 мин;https://www.bn.ru/detail/flats/3211141/
Центральный;Кирочная;49;;;5 км. кв.;116,50;2;6;10900000;Чернышевская;1910;;;6001,5;4700,37;618,13;0;7;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн.;4, 11, 9, 9, 2, 1 ;21.10.2013;;2;2300 м;27 мин;2200 м;6 мин;https://www.bn.ru/detail/flats/3192268/
﻿Центральный;Литейный;33;;;5 км. кв.;125,40;3;4;10950000;Чернышевская;1856;;;4060,7;2833,8;759;0;11;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;8, 10, 5, 2, 1;21.10.2013;;0;1200 м;14 мин;1900 м;10 мин;https://www.bn.ru/detail/flats/2609557/
Центральный;Марата;57;;;4 км. кв.;101,00;3;6;10950000;Владимирская;1882;1971;;5919,7;4417,26;700,74;0;5;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн.;5, 19, 9, 4 ;21.10.2013;;4;826 м;9 мин;1100 м;4 мин;https://www.bn.ru/detail/flats/3038777/
Центральный;Таврическая ул.;11;;;4 км. кв.;100,00;3;5;11200000;Чернышевская;1909;;;4650;3582,8;540,2;48;5;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн., 7 комн. ;5, 11, 6, 5, 3, 1, 1;21.10.2013;;1;1400 м;17 мин;1500 м;5 мин;https://www.bn.ru/detail/flats/2795583/
Центральный;Черняховского;31;;;6 км. кв.;90,00;1;0;11200000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.bn.ru/detail/flats/3206830/
Центральный;Исполкомская;5;;;4 км. кв.;89,00;3;6;11300000;Площадь Александра Невского;1910;1981;;5890,78;4662,78;589,5;726,42;9;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн.;1, 2, 18, 7, 2, 1 ;21.10.2013;;1;818 м;9 мин;940 м;2 мин;https://www.bn.ru/detail/flats/3176566/
Центральный;Басков переулок;35;;;4 км. кв.;119,00;5;0;11450000;Чернышевская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;982 м;11 мин;974 м;7 мин;https://www.bn.ru/detail/flats/3137478/
Центральный;5-я Советская;26;;;5 км. кв.;136,00;2;5;11500000;Площадь Восстания;1877;;;841,7;681,7;0;0;0;True;True;True;True;;;21.10.2013;;0;1000 м;12 мин;1000 м;4 мин;https://www.bn.ru/detail/flats/3028099/
Центральный;Кременчугская;17;;;4 км. кв.;108,10;3;11;12285000;Площадь Александра Невского;2015;;;26902,2;18458,5;1747,2;0;0;True;True;True;False;1 комн., 2 комн., 3 комн., 4 комн.;136, 93, 55, 18 ;01.01.1900;;11;2000 м;24 мин;2600 м;11 мин;https://www.bn.ru/detail/flats/3202393/
Центральный;Невский пр.;74;;;4 км. кв.;113,10;2;0;12300000;Маяковская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;548 м;6 мин;1600 м;6 мин;https://www.bn.ru/detail/flats/3207276/
Центральный;Грибоедова кан;22;;;4 км. кв.;92,60;2;0;12500000;Невский проспект;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;300 м;3 мин;1000 м;8 мин;https://www.bn.ru/detail/flats/3209101/
﻿Центральный;8-я Советская;57;;;6 км. кв.;182,90;4;6;12500000;Площадь Восстания;1911;;;6799,98;5858,78;307;0;5;True;True;True;True;2 комн., 3 комн., 5 комн., 6 комн., 7 комн. ;3, 1, 1, 1, 1 ;21.10.2013;;2;3800 м;45 мин;3500 м;7 мин;https://www.bn.ru/detail/flats/3206018/
Центральный;Некрасова;58;;;4 км. кв.;126,80;2;7;12500000;Площадь Восстания;1914;;2000, 2001, 2002, 2002, 2005, 2006, 2006, 2007, 2008, 2009, 2009, 2009, 2009, 2009;22353,08;17254,5;985,3;3216;5;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн.;6, 5, 17, 5, 3, 2 ;22.12.2008;Капитальный ремонт лифтов (с заменой крупных узлов), Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Расходы на изготовление проектно-сметной документации, Ремонт или замена системы горячего водоснабжения, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт конструкций и замена покрытий крыш, Ремонт конструкций и замена покрытий крыш;9;1100 м;12 мин;982 м;3 мин;https://www.bn.ru/detail/flats/3186298/
Центральный;Жуковского;28;;;4 км. кв.;104,10;2;5;12500000;Площадь Восстания;1860;;2010, 2010, 2010, 2011, 2015;8082,1;6302,26;1779,84;0;17;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн., 7 комн. ;5, 2, 11, 10, 2, 1, 1 ;22.12.2008;Ремонт или замена системы горячего водоснабжения, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления;1;618 м;7 мин;719 м;6 мин;https://www.bn.ru/detail/flats/3119299/
Центральный;Лиговский;89;20;;5 км. кв.;120,00;4;0;12600000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.bn.ru/detail/flats/3160872/
Центральный;Мытнинская;5;;;5 км. кв.;150,00;4;7;12650000;Площадь Восстания;2012;;;9122,9;4272,1;4850,8;0;0;True;True;True;True;3 комн., 4 комн., 5 комн., 6 комн.;2, 5, 7, 5;31.10.2013;;0;1400 м;17 мин;1500 м;8 мин;https://www.bn.ru/detail/flats/3137096/
Центральный;Кременчугская;13;;;4 км. кв.;108,00;7;10;12699000;Площадь Александра Невского;2015;;;26154,5;17792,5;2167,9;0;0;True;True;True;False;1 комн., 2 комн., 3 комн., 4 комн.;127, 93, 50, 17 ;01.01.1900;;11;1400 м;17 мин;1700 м;7 мин;https://www.bn.ru/detail/newbuild/3211026/
Центральный;Кременчугская;13;;;4 км. кв.;112,20;3;10;12751000;Площадь Александра Невского;2015;;;26154,5;17792,5;2167,9;0;0;True;True;True;False;1 комн., 2 комн., 3 комн., 4 комн.;127, 93, 50, 17 ;01.01.1900;;11;1400 м;17 мин;1700 м;7 мин;https://www.bn.ru/detail/newbuild/3211027/
Центральный;Кременчугская ул;13;1;;4 км. кв.;112,20;3;10;12751000;Площадь Восстания;2015;;;26154,5;17792,5;2167,9;0;0;True;True;True;False;1 комн., 2 комн., 3 комн., 4 комн.;127, 93, 50, 17 ;01.01.1900;;11;1400 м;17 мин;1700 м;7 мин;https://www.bn.ru/detail/flats/3185543/
Центральный;Невский пр.;136;;;5 км. кв.;110,00;3;5;12760000;Площадь Восстания;1880;;;3843,38;2439,5;1100,88;0;13;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 7 комн. ;1, 4, 1, 1, 3 ;21.10.2013;;0;566 м;6 мин;1000 м;5 мин;https://www.bn.ru/detail/flats/3049068/
Центральный;Кременчугская;13;;;4 км. кв.;113,50;2;10;12849000;Площадь Александра Невского;2015;;;26154,5;17792,5;2167,9;0;0;True;True;True;False;1 комн., 2 комн., 3 комн., 4 комн.;127, 93, 50, 17 ;01.01.1900;;11;1400 м;17 мин;1700 м;7 мин;https://www.bn.ru/detail/newbuild/3204323/
﻿Центральный;Кременчугская ул В;13;6;;4 км. кв.;113,50;3;0;12849000;Площадь Восстания;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;1600 м;19 мин;2200 м;10 мин;https://www.bn.ru/detail/flats/3208927/
Центральный;Большая Московская;6;;;4 км. кв.;121,00;4;0;13300000;Владимирская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;205 м;2 мин;155 м;1 мин;https://www.bn.ru/detail/flats/3156601/
Центральный;Чайковского ул.;26;;;4 км. кв.;133,00;2;2;13300000;Чернышевская;1873;;;159;41;81;0;1;True;True;True;True;2 комн. ;1 ;21.10.2013;;0;646 м;7 мин;669 м;6 мин;https://www.bn.ru/detail/flats/1332730/
Центральный;Невский пр.;136;;;4 км. кв.;133,20;4;5;13300000;Площадь Восстания;1880;;;3843,38;2439,5;1100,88;0;13;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 7 комн. ;1, 4, 1, 1, 3 ;21.10.2013;;0;566 м;6 мин;1000 м;5 мин;https://www.bn.ru/detail/flats/3180040/
Центральный;Маяковского;36;;;5 км. кв.;152,30;4;0;15000000;Чернышевская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;747 м;8 мин;887 м;4 мин;https://www.bn.ru/detail/flats/3200259/
Центральный;Поварской пер;14;;;5 км. кв.;165,00;3;0;15000000;Владимирская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;652 м;7 мин;2100 м;10 мин;https://www.bn.ru/detail/flats/3186648/
Центральный;Смольный пр.;7;;;5 км. кв.;157,50;2;5;15000000;Чернышевская;1893;;;7203,83;6112,53;397,3;0;5;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн.;10, 11, 25, 1, 6, 5 ;21.10.2013;;0;2600 м;31 мин;2900 м;9 мин;https://www.bn.ru/detail/flats/3127021/
Центральный;Перекупной пер;15;17;;6 км. кв.;155,70;2;0;15000000;Площадь Александра Невского;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;1200 м;14 мин;1200 м;5 мин;https://www.bn.ru/detail/flats/3047867/
Центральный;Невский пр.;130;;;4 км. кв.;104,00;4;5;15500000;Площадь Восстания;1874;;;6632;4427,56;1602,44;94,9;13;True;True;True;True;2 комн., 3 комн., 4 комн., 5 комн., 6 комн. ;3, 9, 7, 2, 1 ;21.10.2013;;0;479 м;5 мин;915 м;4 мин;https://www.bn.ru/detail/flats/3191459/
Центральный;2-я Советская;27;2;;6 км. кв.;149,50;5;0;15500000;Площадь Восстания;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;911 м;10 мин;1100 м;6 мин;https://www.bn.ru/detail/flats/2676482/
